"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.390645657E0,-5.362339020E-1,4.014573097E-1,-8.800592422E-1
6.409472012E0,-1.325417757E0,2.217931747E-1,-1.317625046E0
6.428298366E0,-1.313589334E0,-6.806755066E-2,-1.761910439E0
6.447124720E0,-5.401091576E-1,-3.461790085E-2,-1.690988541E0
6.465951074E0,-2.032270432E-1,4.292392731E-1,-1.156378269E0
6.484777428E0,2.051208019E-1,7.347393036E-1,-9.505438805E-1
6.503603782E0,1.276069880E0,5.174922943E-1,-1.114974022E0
6.522430137E0,1.977757812E0,1.462006569E-1,-1.589851856E0
6.541256491E0,2.620094776E0,2.005777359E-1,-1.627508163E0
6.560082845E0,3.045329571E0,7.571554184E-1,-1.092428684E0
6.578909199E0,2.897310257E0,1.008941650E0,-6.676831245E-1
6.597735553E0,3.621813297E0,1.252651215E0,-4.922676086E-1
6.616561960E0,4.454010963E0,1.465831757E0,-1.230640411E-1
6.635388314E0,5.442466259E0,1.494925022E0,-2.745604515E-1
6.654214668E0,6.792020321E0,1.536230087E0,-8.809390068E-1
6.673041022E0,7.402022362E0,1.260375500E0,-8.018813133E-1
6.691867376E0,4.942707539E0,1.892153263E0,-6.865558624E-1
6.710693730E0,1.961380720E0,1.990033627E0,-6.321420670E-1
6.729520085E0,1.373471498E0,1.915933609E0,-1.171007633E0
6.748346439E0,9.373309612E-1,1.620794773E0,-9.464368820E-1
6.767172845E0,4.291183949E-1,9.550004005E-1,-9.453701973E-1
6.785999199E0,9.797704220E-1,1.223318100E0,-1.669502258E-2
6.804825553E0,1.945918083E0,2.132791519E0,7.832016945E-1
6.823651907E0,2.157893658E0,2.752912045E0,1.024705410E0
6.842478262E0,1.619942307E0,3.005397320E0,2.188444138E-1
6.861304616E0,2.532494068E-1,3.114216805E0,-9.703249931E-1
6.880131022E0,-6.705107689E-1,3.411124229E0,-1.095530987E0
6.898957376E0,-5.373828411E-1,4.016992569E0,-6.369867325E-1
6.917783730E0,4.993438721E-3,4.108704090E0,-5.984897614E-1
6.936610085E0,2.148578167E-1,3.339787960E0,-1.130999565E0
6.955436439E0,-3.976194859E-1,2.702783585E0,-1.730085850E0
6.974262793E0,-1.359173775E0,2.312745571E0,-2.050950050E0
6.993089199E0,-2.020140648E0,1.871020317E0,-1.536905289E0
7.011915553E0,-2.594356537E0,2.377814293E0,-8.640294075E-1
7.030741907E0,-2.559635878E0,2.196544647E0,-7.759671211E-1
7.049568262E0,-1.870429754E0,1.384150982E0,-1.814630508E0
7.068394616E0,-2.692838669E0,1.680624485E0,-1.656923771E0
7.087221022E0,-3.313518047E0,1.445542336E0,-6.319580078E-1
7.106047376E0,-2.329617977E0,5.374364853E-1,-9.201288223E-2
7.124873730E0,-1.704371333E0,-6.984519958E-2,2.621951103E-1
7.143700085E0,-2.046172619E0,-7.296476364E-1,-5.004172325E-1
7.162526439E0,-2.609511852E0,-1.320133686E0,-1.734590054E0
7.181352793E0,-2.901702881E0,-1.348141670E0,-2.863202095E0
7.200179199E0,-2.898357153E0,-1.153465748E0,-3.286676884E0
7.219005553E0,-2.749228477E0,-1.002140999E0,-2.938632011E0
7.237831907E0,-2.409872293E0,-4.973754883E-1,-2.378652573E0
