"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.611047080E-1,-1.747956991E0,9.064012527E0,4.320839405E0
9.634579370E-1,-1.744367719E0,9.178867340E0,4.314857483E0
9.658111660E-1,-1.703689694E0,9.298508644E0,4.357928276E0
9.681643960E-1,-1.676172256E0,9.390034676E0,4.357928276E0
9.705176250E-1,-1.671984792E0,9.446864128E0,4.328616142E0
9.728709060E-1,-1.630110383E0,9.495318413E0,4.352544308E0
9.752241350E-1,-1.601994753E0,9.557532310E0,4.342973232E0
9.775773640E-1,-1.569093466E0,9.610772133E0,4.328616142E0
9.799305940E-1,-1.555932879E0,9.672985077E0,4.347758770E0
9.822838230E-1,-1.537986755E0,9.754341125E0,4.347160339E0
9.846370520E-1,-1.514656782E0,9.831509590E0,4.328018188E0
9.869902810E-1,-1.515254974E0,9.922437668E0,4.308277130E0
9.893435100E-1,-1.491924882E0,1.000319481E1,4.283750534E0
9.916967390E-1,-1.482951880E0,1.008455086E1,4.269393921E0
9.940499690E-1,-1.482951880E0,1.012762165E1,4.225724697E0
9.964032500E-1,-1.535593987E0,1.017009449E1,4.234099865E0
9.987564790E-1,-1.578066587E0,1.015035343E1,4.243072987E0
1.001109708E0,-1.525424480E0,1.009352398E1,4.249054909E0
1.003462937E0,-1.482951880E0,1.005165005E1,4.288536549E0
1.005816166E0,-1.459621787E0,9.990034103E0,4.347160339E0
1.008169396E0,-1.441675663E0,9.928419113E0,4.448257446E0
1.010522625E0,-1.456630826E0,9.862018585E0,4.534996986E0
1.012875854E0,-1.485942841E0,9.790832520E0,4.659423828E0
1.015229083E0,-1.491924882E0,9.704689980E0,4.785047054E0
1.017582364E0,-1.473978758E0,9.614959717E0,4.881956577E0
1.019935594E0,-1.479960799E0,9.486943245E0,5.065007210E0
1.022288823E0,-1.448255897E0,9.411569595E0,5.196014404E0
1.024642052E0,-1.421336651E0,9.331410408E0,5.335994720E0
1.026995281E0,-1.380658627E0,9.284749985E0,5.490331650E0
1.029348510E0,-1.368096352E0,9.285946846E0,5.619544029E0
1.031701739E0,-1.322632670E0,9.282357216E0,5.745167255E0
1.034054969E0,-1.281954765E0,9.297312737E0,5.841478348E0
1.036408250E0,-1.250848055E0,9.327222824E0,5.952146530E0
1.038761479E0,-1.186241865E0,9.381061554E0,6.034698486E0
1.041114708E0,-1.139581800E0,9.429515839E0,6.078367710E0
1.043467937E0,-1.082752228E0,9.468399048E0,6.069394588E0
1.045821166E0,-1.016351461E0,9.492327690E0,6.031707764E0
1.048174396E0,-9.780662656E-1,9.564111710E0,5.973681927E0
1.050527625E0,-9.571290612E-1,9.563513756E0,5.858826160E0
1.052880854E0,-9.463613629E-1,9.591629982E0,5.738586903E0
1.055234083E0,-9.439685345E-1,9.605388641E0,5.599802971E0
1.057587364E0,-9.613165259E-1,9.642477036E0,5.464608669E0
1.059940594E0,-9.972088337E-1,9.679565430E0,5.325226784E0
1.062293823E0,-1.061216831E0,9.668199539E0,5.166104317E0
1.064647052E0,-1.163509965E0,9.666405678E0,4.992026329E0
1.067000281E0,-1.259821177E0,9.664012909E0,4.807778835E0
1.069353510E0,-1.380060434E0,9.662218094E0,4.633102894E0
1.071706739E0,-1.491326690E0,9.650253296E0,4.473381996E0
1.074059969E0,-1.640878081E0,9.662218094E0,4.317848682E0
1.076413198E0,-1.789831281E0,9.659825325E0,4.176671982E0
1.078766479E0,-1.944766641E0,9.667601585E0,4.059423447E0
1.081119708E0,-2.117648125E0,9.678967476E0,3.927220106E0
1.083472937E0,-2.282154560E0,9.629316330E0,3.838685751E0
1.085826166E0,-2.465803623E0,9.631709099E0,3.750151396E0
1.088179396E0,-2.682354212E0,9.591031075E0,3.669393539E0
1.090532625E0,-2.922832966E0,9.531210899E0,3.637688637E0
1.092885854E0,-3.201596737E0,9.489934921E0,3.634099483E0
1.095239083E0,-3.471985579E0,9.434899330E0,3.630510092E0
1.097579239E0,-3.717249870E0,9.355937004E0,3.613162279E0
1.099945594E0,-3.933202267E0,9.329615593E0,3.514458179E0
1.102298823E0,-4.097708702E0,9.322437286E0,3.416352510E0
1.104638927E0,-4.228715897E0,9.296713829E0,3.346960783E0
1.107005281E0,-4.325624943E0,9.285347939E0,3.192623615E0
1.109358510E0,-4.384249210E0,9.231510162E0,3.033500910E0
1.111711739E0,-4.381856441E0,9.187840462E0,2.895315409E0
1.114064969E0,-4.359124660E0,9.086744308E0,2.747558594E0
1.116418198E0,-4.298706055E0,8.966505051E0,2.599801779E0
1.118771479E0,-4.229313850E0,8.837890625E0,2.477169752E0
1.121124708E0,-4.174279213E0,8.713463783E0,2.383251429E0
1.123477937E0,-4.149154663E0,8.607581139E0,2.360519648E0
1.125831166E0,-4.147958279E0,8.540582657E0,2.341377020E0
1.128184396E0,-4.047459602E0,8.417351723E0,2.358126640E0
1.130537625E0,-4.014558315E0,8.308478355E0,2.422134638E0
1.132890854E0,-4.023531437E0,8.227122307E0,2.470589399E0
1.135244135E0,-4.024129391E0,8.160721779E0,2.542972326E0
1.137597312E0,-4.039084435E0,8.079963684E0,2.644667149E0
1.139950594E0,-4.039084435E0,7.999206066E0,2.702693224E0
1.142303823E0,-4.072584152E0,7.913064480E0,2.760120869E0
1.144657052E0,-4.068396568E0,7.813164234E0,2.847458839E0
1.147010281E0,-4.078566074E0,7.746763229E0,2.934198856E0
1.149363510E0,-4.059423447E0,7.656434059E0,3.006581545E0
1.151716739E0,-4.031906128E0,7.581060410E0,3.098705292E0
1.154069969E0,-3.999004841E0,7.490133286E0,3.176471949E0
1.156423198E0,-3.975674868E0,7.386045456E0,3.254238844E0
1.158776479E0,-3.951746702E0,7.300501823E0,3.293720484E0
1.161129708E0,-3.908675671E0,7.229315281E0,3.337987661E0
1.163482937E0,-3.875176191E0,7.153343201E0,3.377469063E0
1.165836166E0,-3.842274904E0,7.110870838E0,3.397209883E0
1.168189396E0,-3.808775425E0,7.092326164E0,3.412763357E0
1.170542625E0,-3.775874138E0,7.087540627E0,3.427120209E0
1.172895854E0,-3.742972851E0,7.092924595E0,3.442075491E0
1.175249083E0,-3.742972851E0,7.097710133E0,3.437289715E0
1.177602364E0,-3.724428415E0,7.098308563E0,3.452244759E0
1.179955594E0,-3.729214191E0,7.097710133E0,3.447459221E0
1.182308823E0,-3.734597921E0,7.145566463E0,3.461217880E0
1.184662052E0,-3.759124279E0,7.198208809E0,3.484548092E0
1.187015281E0,-3.778266907E0,7.231708050E0,3.483949661E0
1.189368510E0,-3.802793503E0,7.302894592E0,3.477967739E0
1.191721739E0,-3.836891174E0,7.336394310E0,3.520440340E0
1.194074969E0,-3.846462488E0,7.388438225E0,3.486342669E0
1.196428198E0,-3.850649834E0,7.374081135E0,3.443271875E0
1.198781479E0,-3.839882135E0,7.354938507E0,3.410370588E0
1.201134708E0,-3.824927092E0,7.339983463E0,3.338585854E0
1.203487937E0,-3.842873096E0,7.268198967E0,3.324228764E0
1.205841166E0,-3.851248026E0,7.225128174E0,3.296113253E0
1.208194396E0,-3.869792461E0,7.186244488E0,3.281756163E0
1.210547625E0,-3.878765583E0,7.143173695E0,3.281756163E0
1.212900854E0,-3.883551121E0,7.128817081E0,3.291327477E0
1.215254083E0,-3.911666870E0,7.100102901E0,3.320041418E0
1.217607312E0,-3.964308977E0,7.099504948E0,3.323630571E0
1.219960594E0,-3.973880291E0,7.061817646E0,3.381656647E0
1.222313823E0,-4.017549038E0,7.042675018E0,3.457628727E0
1.224667052E0,-4.022933006E0,7.009773731E0,3.520440340E0
1.227020281E0,-4.037888050E0,7.004988194E0,3.563511133E0
1.229373510E0,-4.043272018E0,7.009773731E0,3.611367464E0
1.231726739E0,-4.030709743E0,7.015157700E0,3.683152199E0
1.234079969E0,-4.022335052E0,7.058826923E0,3.745963812E0
1.236433198E0,-4.000201225E0,7.078567505E0,3.817748547E0
1.238786479E0,-3.954737663E0,7.122236729E0,3.914059639E0
1.241139708E0,-3.933202267E0,7.161718369E0,4.015156269E0
1.243492937E0,-3.882354736E0,7.167700291E0,4.111467361E0
1.245846166E0,-3.835694790E0,7.187440872E0,4.150351048E0
1.248199396E0,-3.789632797E0,7.183253765E0,4.228117466E0
1.250552625E0,-3.704687595E0,7.155735970E0,4.277170658E0
1.252905854E0,-3.647858143E0,7.122834682E0,4.287938118E0
1.255259083E0,-3.557528973E0,7.095317364E0,4.289134502E0
1.257612364E0,-3.495913982E0,7.105486870E0,4.271188259E0
1.259965594E0,-3.410968781E0,7.163512707E0,4.247858524E0
1.262318823E0,-3.362514019E0,7.258627415E0,4.185645103E0
1.264672052E0,-3.334398270E0,7.339983463E0,4.118047714E0
1.267025281E0,-3.257229805E0,7.402196884E0,4.022933006E0
1.269378510E0,-3.190829039E0,7.450053215E0,3.956532240E0
1.271731739E0,-3.141177893E0,7.464410305E0,3.837489367E0
1.274084969E0,-3.073580742E0,7.450053215E0,3.747160196E0
1.276438198E0,-2.981456995E0,7.398009300E0,3.667000771E0
1.278791479E0,-2.900100946E0,7.350750923E0,3.625126362E0
1.281144708E0,-2.870190859E0,7.298109055E0,3.558725595E0
1.283497937E0,-2.807379246E0,7.278966427E0,3.507279873E0
1.285851166E0,-2.745165825E0,7.260422230E0,3.489333630E0
1.288204396E0,-2.707478762E0,7.275377274E0,3.479762316E0
1.290557625E0,-2.660818815E0,7.337590694E0,3.475574970E0
1.292910854E0,-2.603989124E0,7.348358154E0,3.509672642E0
1.295264083E0,-2.590828657E0,7.415357590E0,3.518645763E0
1.297617364E0,-2.511865616E0,7.478767395E0,3.586841106E0
1.299970594E0,-2.461616278E0,7.537391186E0,3.654438496E0
1.302323823E0,-2.383251429E0,7.596015453E0,3.756133318E0
1.304677052E0,-2.324028969E0,7.678567886E0,3.857230186E0
1.307030281E0,-2.231307030E0,7.723433495E0,3.992424488E0
1.309383510E0,-2.162513494E0,7.791628838E0,4.103092670E0
1.311736739E0,-2.079961061E0,7.874181271E0,4.223930359E0
1.314089969E0,-1.983051777E0,7.909475327E0,4.354339123E0
1.316443198E0,-1.867598057E0,7.973483086E0,4.484747887E0
1.318796479E0,-1.779661894E0,8.023134232E0,4.600799561E0
1.321149708E0,-1.663609982E0,8.072187424E0,4.703093052E0
1.323502937E0,-1.570289850E0,8.107481003E0,4.771288395E0
1.325856166E0,-1.467398524E0,8.132605553E0,4.859224796E0
1.328209396E0,-1.336391449E0,8.167900085E0,4.942375183E0
1.330562625E0,-1.219741344E0,8.226524353E0,5.006382942E0
1.332915854E0,-1.102493048E0,8.290532112E0,5.088935375E0
1.335269083E0,-9.948160052E-1,8.339585304E0,5.118845940E0
1.337622312E0,-9.248259664E-1,8.416753769E0,5.152943611E0
1.339975594E0,-8.309076428E-1,8.484949112E0,5.158925533E0
1.342328823E0,-7.417750359E-1,8.581260681E0,5.144568920E0
1.344682052E0,-6.939185858E-1,8.638688087E0,5.106881618E0
1.347035281E0,-6.616154313E-1,8.739784241E0,5.091926575E0
1.349388510E0,-6.424728632E-1,8.797212601E0,5.024927616E0
1.351741739E0,-6.556333899E-1,8.867800713E0,4.937589645E0
1.354094969E0,-7.034898400E-1,8.977272034E0,4.874179840E0
1.356448198E0,-7.788637877E-1,9.109476089E0,4.770689964E0
1.358801479E0,-8.973084688E-1,9.208179474E0,4.686941147E0
1.361154708E0,-1.010369420E0,9.330811501E0,4.564309120E0
1.363507937E0,-1.128215909E0,9.429515839E0,4.475774765E0
1.365861166E0,-1.260419369E0,9.489336014E0,4.377070904E0
1.368214396E0,-1.396810174E0,9.525827408E0,4.278964996E0
1.370567625E0,-1.526620865E0,9.461818695E0,4.158127785E0
1.372920854E0,-1.658226132E0,9.464810371E0,4.069592953E0
1.375274083E0,-1.798804402E0,9.434301376E0,4.005585194E0
1.377627364E0,-1.939382792E0,9.384650230E0,3.927220106E0
1.379980594E0,-2.109273195E0,9.378069878E0,3.866801500E0
1.382333823E0,-2.245664120E0,9.376275063E0,3.817150354E0
1.384687052E0,-2.373680115E0,9.398408890E0,3.762115479E0
1.387040281E0,-2.482553482E0,9.426525116E0,3.755535126E0
1.389393510E0,-2.600998163E0,9.453444481E0,3.724428415E0
1.391746739E0,-2.714657307E0,9.461818695E0,3.732205153E0
1.394099969E0,-2.795415163E0,9.485149384E0,3.731008768E0
1.396453198E0,-2.894717216E0,9.464810371E0,3.720241070E0
1.398806479E0,-2.965903759E0,9.431310654E0,3.744169235E0
1.401159708E0,-3.008376360E0,9.406784058E0,3.762713671E0
1.403512937E0,-3.017947674E0,9.401998520E0,3.762713671E0
1.405866166E0,-3.035893679E0,9.344570160E0,3.748356581E0
1.408219396E0,-3.031108141E0,9.315856934E0,3.738785267E0
1.410572625E0,-3.010769129E0,9.277571678E0,3.705285788E0
1.412925854E0,-2.981456995E0,9.234500885E0,3.662813187E0
1.415279083E0,-2.961716175E0,9.196215630E0,3.639483213E0
1.417632364E0,-2.941975355E0,9.157930374E0,3.616153240E0
1.419985594E0,-2.912663460E0,9.096315384E0,3.583251953E0
1.422338823E0,-2.902493954E0,9.067601204E0,3.579064369E0
1.424692052E0,-2.883949518E0,9.043673515E0,3.594019651E0
1.427045281E0,-2.868994236E0,9.020342827E0,3.594019651E0
1.429398510E0,-2.851048231E0,9.005986214E0,3.637688637E0
1.431751739E0,-2.846860647E0,9.020941734E0,3.671188116E0
1.434104969E0,-2.828316450E0,9.040083885E0,3.700500250E0
1.436458250E0,-2.805584431E0,9.074181557E0,3.733999729E0
1.438811479E0,-2.772084951E0,9.064610481E0,3.715455294E0
1.441164708E0,-2.763710260E0,9.089137077E0,3.754338741E0
1.443517937E0,-2.720639229E0,9.117850304E0,3.735196114E0
1.445871166E0,-2.682952404E0,9.147162437E0,3.735794306E0
1.448224396E0,-2.655434847E0,9.190233231E0,3.754936934E0
1.450577625E0,-2.622533560E0,9.262018204E0,3.716053486E0
1.452930854E0,-2.556730986E0,9.320044518E0,3.721437454E0
1.455284083E0,-2.499901533E0,9.344570160E0,3.688536167E0
1.457637364E0,-2.438884497E0,9.402596474E0,3.689134359E0
1.459990594E0,-2.395215511E0,9.402596474E0,3.637090445E0
1.462343823E0,-2.337189436E0,9.378668785E0,3.589832067E0
1.464697052E0,-2.293520451E0,9.359525681E0,3.518645763E0
1.467050281E0,-2.225325108E0,9.317052841E0,3.471985579E0
1.469403510E0,-2.196611166E0,9.336195946E0,3.428914785E0
1.471756739E0,-2.199602127E0,9.306883812E0,3.367299557E0
1.474109969E0,-2.184647083E0,9.278169632E0,3.329014540E0
1.476463250E0,-2.174477577E0,9.263813019E0,3.271586657E0
1.478816479E0,-2.187638044E0,9.277571678E0,3.228515863E0
1.481169708E0,-2.196611166E0,9.315258980E0,3.160918713E0
1.483522937E0,-2.191825628E0,9.377471924E0,3.131606579E0
1.485876166E0,-2.191825628E0,9.448657990E0,3.073580742E0
1.488229396E0,-2.197209358E0,9.534799576E0,3.039483070E0
1.490582625E0,-2.173281193E0,9.591629982E0,3.005983353E0
1.492935906E0,-2.139781713E0,9.597013474E0,2.986840963E0
1.495289135E0,-2.116451740E0,9.577870369E0,3.016152859E0
1.497642364E0,-2.068595171E0,9.559326172E0,2.997608662E0
1.499995594E0,-2.030908108E0,9.564710617E0,3.002992392E0
1.502348823E0,-1.998006940E0,9.569496155E0,3.008376360E0
1.504702052E0,-1.965105653E0,9.598808289E0,3.032902718E0
1.507055281E0,-1.904088616E0,9.642477036E0,3.038286448E0
1.509408510E0,-1.857428551E0,9.686145782E0,3.047857761E0
1.511761791E0,-1.801197290E0,9.729815483E0,3.048455954E0
1.514115021E0,-1.744965911E0,9.787840843E0,3.063411236E0
1.516468250E0,-1.688734531E0,9.841081619E0,3.058625460E0
1.518821479E0,-1.599601984E0,9.904491425E0,3.059821844E0
1.521174708E0,-1.543370605E0,9.995418549E0,3.069393158E0
1.523527937E0,-1.472782373E0,1.004865837E1,3.050848961E0
1.525881166E0,-1.415952802E0,1.013061333E1,3.017349243E0
1.528234396E0,-1.350748420E0,1.021675491E1,3.013161898E0
1.530587677E0,-1.284347534E0,1.029392338E1,2.965305567E0
1.532940906E0,-1.232303619E0,1.035135078E1,2.932404041E0
1.535294135E0,-1.170688510E0,1.041416264E1,2.894717216E0
1.537647364E0,-1.112662554E0,1.039980507E1,2.847458839E0
1.540000594E0,-1.045663476E0,1.043330479E1,2.790629387E0
1.542353823E0,-9.684949517E-1,1.041476059E1,2.729612350E0
1.544707052E0,-9.439685345E-1,1.041954613E1,2.686541557E0
1.547060281E0,-9.104689956E-1,1.041954613E1,2.644068956E0
1.549413562E0,-8.721838593E-1,1.045304585E1,2.615355253E0
1.551766791E0,-8.338986635E-1,1.045842934E1,2.586641312E0
1.554120021E0,-8.147560954E-1,1.050628567E1,2.548356056E0
1.556473250E0,-8.153542876E-1,1.057747269E1,2.523829699E0
1.558826479E0,-8.063812256E-1,1.064925671E1,2.513660192E0
1.561179708E0,-7.974081635E-1,1.068275642E1,2.504088879E0
1.563532937E0,-7.836494446E-1,1.072104168E1,2.528017044E0
1.565886166E0,-7.938188910E-1,1.072104168E1,2.556730986E0
1.568239396E0,-7.986045480E-1,1.074556828E1,2.570489645E0
1.570592677E0,-7.944171429E-1,1.075513935E1,2.580659151E0
1.572945906E0,-7.854440212E-1,1.074078274E1,2.609373093E0
1.575299135E0,-7.944171429E-1,1.070728302E1,2.614757061E0
1.577652364E0,-7.896314859E-1,1.065045357E1,2.658426046E0
1.580005594E0,-7.848458290E-1,1.062652493E1,2.668595552E0
1.582358823E0,-7.698906660E-1,1.054098225E1,2.683550596E0
1.584712052E0,-7.513462901E-1,1.048833942E1,2.712862730E0
1.587065281E0,-7.166503668E-1,1.043150997E1,2.690130949E0
1.589418562E0,-7.154539824E-1,1.036451149E1,2.651845694E0
1.591771791E0,-7.292127013E-1,1.031127071E1,2.633301258E0
1.594125021E0,-6.993024349E-1,1.025862885E1,2.580659151E0
1.596478250E0,-7.070791125E-1,1.022512913E1,2.513660192E0
1.598831479E0,-7.250252366E-1,1.020060253E1,2.461018085E0
1.601184708E0,-7.483552694E-1,1.017607689E1,2.431705952E0
1.603537937E0,-7.573283911E-1,1.018086243E1,2.402992249E0
1.605891166E0,-7.764709592E-1,1.020419216E1,2.397608280E0
1.608244396E0,-7.950153351E-1,1.021376324E1,2.358724833E0
1.610597677E0,-8.183453679E-1,1.023709393E1,2.329412937E0
1.612950906E0,-8.560323119E-1,1.026999474E1,2.319243431E0
1.615304135E0,-9.032905698E-1,1.030768204E1,2.284547329E0
1.617657364E0,-8.979067206E-1,1.031665516E1,2.236690998E0
1.620010594E0,-9.361918569E-1,1.037348461E1,2.206780672E0
1.622363823E0,-9.834501147E-1,1.037767220E1,2.191825628E0
1.624717052E0,-1.007378340E0,1.043509960E1,2.167299032E0
1.627070281E0,-1.040877819E0,1.046321487E1,2.166700840E0
1.629423562E0,-1.026520967E0,1.048235798E1,2.152343988E0
1.631776791E0,-1.016949654E0,1.046859932E1,2.176272154E0
1.634130021E0,-1.045663476E0,1.049671459E1,2.151745796E0
1.636483250E0,-1.012163997E0,1.048235798E1,2.142772675E0
1.638836479E0,-9.780662656E-1,1.044467068E1,2.105085611E0
1.641189708E0,-9.439685345E-1,1.041595650E1,2.072184324E0
1.643542937E0,-9.086744189E-1,1.032024384E1,2.020738840E0
1.645896219E0,-8.500502706E-1,1.026760197E1,1.935793519E0
1.648249448E0,-8.093722463E-1,1.017667484E1,1.826920033E0
1.650602677E0,-7.591229677E-1,1.004746246E1,1.722832322E0
1.652955906E0,-6.993024349E-1,9.927821159E0,1.604985833E0
1.655309135E0,-6.628118753E-1,9.779465675E0,1.510469317E0
1.657662364E0,-6.460621357E-1,9.654440880E0,1.429711580E0
1.660015594E0,-6.053841114E-1,9.510871887E0,1.349551916E0
1.662368823E0,-6.179464459E-1,9.395418167E0,1.287936807E0
1.664722104E0,-6.107679605E-1,9.285347939E0,1.240678549E0
1.667075333E0,-6.185446382E-1,9.151350021E0,1.217946768E0
1.669428562E0,-6.269195080E-1,9.055637360E0,1.194616675E0
1.671781791E0,-6.017948985E-1,8.945567131E0,1.181456208E0
1.674135021E0,-6.293123364E-1,8.830712318E0,1.176670551E0
1.676488250E0,-6.179464459E-1,8.730213165E0,1.149153113E0
1.678841479E0,-6.173482537E-1,8.653642654E0,1.149751306E0
1.681194760E0,-6.023930907E-1,8.596215248E0,1.145563841E0
1.683547989E0,-5.832505226E-1,8.553144455E0,1.141376376E0
1.685901219E0,-5.539384484E-1,8.515457153E0,1.132403374E0
1.688254448E0,-5.497509837E-1,8.534600258E0,1.132403374E0
1.690607677E0,-5.126622319E-1,8.572885513E0,1.165902853E0
1.692960906E0,-4.893322289E-1,8.635697365E0,1.161117196E0
1.695314135E0,-4.857429862E-1,8.698508263E0,1.194018483E0
1.697667364E0,-4.390829504E-1,8.794221878E0,1.184447169E0
1.700020646E0,-4.444667995E-1,8.866005898E0,1.183848977E0
1.702373875E0,-4.402793646E-1,8.918647766E0,1.174277663E0
1.704727104E0,-4.504488707E-1,9.023334503E0,1.158724308E0
1.707080333E0,-4.462614357E-1,9.123832703E0,1.129412293E0
1.709433562E0,-4.707878530E-1,9.195018768E0,1.133599758E0
1.711786791E0,-4.905286431E-1,9.309276581E0,1.094118118E0
1.714140021E0,-5.246263742E-1,9.418747902E0,1.073180914E0
1.716493250E0,-5.868397355E-1,9.518648148E0,1.052842021E0
1.718846531E0,-6.311069727E-1,9.647262573E0,1.070189953E0
1.721199760E0,-6.795616150E-1,9.756733894E0,1.082752228E0
1.723552989E0,-7.381857634E-1,9.857233047E0,1.115055323E0
1.725906219E0,-7.734799385E-1,9.972088814E0,1.156929731E0
1.728259448E0,-8.075776696E-1,1.008156013E1,1.160519004E0
1.730612677E0,-8.327022791E-1,1.013898754E1,1.207777262E0
1.732965906E0,-8.668000102E-1,1.020598698E1,1.220937729E0
1.735319135E0,-8.913264275E-1,1.026760197E1,1.239482164E0
1.737672416E0,-8.919246197E-1,1.032024384E1,1.258026481E0
1.740025646E0,-8.937192559E-1,1.040219784E1,1.295713425E0
1.742378875E0,-9.134600163E-1,1.044945621E1,1.319043517E0
1.744732104E0,-9.134600163E-1,1.048774147E1,1.309472203E0
1.747085333E0,-9.092726111E-1,1.054038334E1,1.318445325E0
1.749438562E0,-9.242277741E-1,1.062173939E1,1.303490162E0
1.751791791E0,-9.349954724E-1,1.068395329E1,1.331605792E0
1.754145021E0,-9.451649189E-1,1.072223854E1,1.335793257E0
1.756498302E0,-9.726824164E-1,1.075513935E1,1.287338614E0
1.758851531E0,-1.001396298E0,1.079761219E1,1.253240824E0
1.761204760E0,-1.000798106E0,1.085444164E1,1.209571838E0
1.763557989E0,-1.028315544E0,1.085384369E1,1.127617717E0
1.765911219E0,-1.042074203E0,1.090648556E1,1.060020447E0
1.768264448E0,-1.045663476E0,1.096810055E1,9.780662656E-1
1.770617677E0,-1.073180914E0,1.098185921E1,9.104689956E-1
1.772970958E0,-1.067797065E0,1.100040436E1,8.572286963E-1
1.775324187E0,-1.086939692E0,1.101894855E1,8.285148144E-1
1.777677416E0,-1.129412293E0,1.103809071E1,8.177471161E-1
1.780030646E0,-1.162911773E0,1.107099247E1,7.884350419E-1
1.782383875E0,-1.197009563E0,1.108475113E1,8.165507317E-1
1.784737104E0,-1.216750264E0,1.111346436E1,8.542376757E-1
1.787090333E0,-1.255035520E0,1.111346436E1,8.973084688E-1
1.789443562E0,-1.260419369E0,1.111346436E1,9.158528447E-1
1.791796791E0,-1.288534999E0,1.109910774E1,9.062815905E-1
1.794150073E0,-1.288534999E0,1.110389328E1,9.158528447E-1
1.796503302E0,-1.307677627E0,1.110329533E1,9.104689956E-1
1.798856531E0,-1.302891970E0,1.110389328E1,9.206385016E-1
1.801209760E0,-1.288534999E0,1.108953667E1,9.254241586E-1
1.803562989E0,-1.283749342E0,1.108953667E1,9.206385016E-1
1.805916219E0,-1.226321578E0,1.104706383E1,9.122636318E-1
1.808269448E0,-1.197607756E0,1.099023438E1,9.128618240E-1
1.810622677E0,-1.139581800E0,1.094776154E1,9.332008362E-1
1.812975958E0,-1.120439172E0,1.086580753E1,9.535398483E-1
1.815329187E0,-1.091725349E0,1.078983593E1,9.834501147E-1
1.817682416E0,-1.054038405E0,1.074317551E1,1.041476011E0
1.820035646E0,-1.045065284E0,1.068634605E1,1.118644595E0
1.822388875E0,-1.016949654E0,1.063908768E1,1.167697430E0
1.824742104E0,-1.012762189E0,1.061037350E1,1.205982566E0
1.827095333E0,-1.046261668E0,1.059601688E1,1.239482164E0
1.829448614E0,-1.041476011E0,1.052961636E1,1.278365493E0
1.831801844E0,-1.079162955E0,1.050508976E1,1.287338614E0
1.834155073E0,-1.084546804E0,1.043868923E1,1.345364571E0
1.836508302E0,-1.107278705E0,1.035733318E1,1.355534077E0
1.838861531E0,-1.106680512E0,1.032383347E1,1.355534077E0
1.841214760E0,-1.124626637E0,1.024247742E1,1.341775298E0
1.843567989E0,-1.137787223E0,1.017009449E1,1.293918848E0
1.845921219E0,-1.088136077E0,1.007019424E1,1.242473125E0
1.848274500E0,-1.096511006E0,1.003131104E1,1.185045362E0
